"NOM_SECTION","District","Bureau","Coderre","Bergeron","Joly","Côté"
"052-093","52-Cecil-P.-Newman","93",20,9,28,4
"052-094","52-Cecil-P.-Newman","94",17,8,29,4
"052-095","52-Cecil-P.-Newman","95",34,14,33,6
"052-096","52-Cecil-P.-Newman","96",17,14,39,10
"052-097","52-Cecil-P.-Newman","97",18,16,25,5
"052-098","52-Cecil-P.-Newman","98",29,15,31,7
"061-001","61-Pierre-Foretier","1",53,21,65,19
"061-010","61-Pierre-Foretier","10",39,17,76,12
"061-011","61-Pierre-Foretier","11",22,23,67,18
"061-012","61-Pierre-Foretier","12",17,2,10,2
"061-002","61-Pierre-Foretier","2",30,14,66,14
"061-003","61-Pierre-Foretier","3",29,12,75,18
"061-004","61-Pierre-Foretier","4",54,14,85,12
"061-005","61-Pierre-Foretier","5",40,18,85,13
"061-006","61-Pierre-Foretier","6",33,26,66,17
"061-601","61-Pierre-Foretier","601",87,10,71,24
"061-007","61-Pierre-Foretier","7",32,26,89,14
"061-008","61-Pierre-Foretier","8",34,28,68,11
"061-009","61-Pierre-Foretier","9",35,29,65,19
"061-901","61-Pierre-Foretier","901",66,12,43,8
"061-902","61-Pierre-Foretier","902",60,6,67,20
"062-001","62-Denis-Benjamin-Viger","1",19,8,83,13
"062-010","62-Denis-Benjamin-Viger","10",22,17,65,8
"062-011","62-Denis-Benjamin-Viger","11",30,17,71,2
"062-012","62-Denis-Benjamin-Viger","12",28,23,62,5
"062-002","62-Denis-Benjamin-Viger","2",40,12,62,33
"062-003","62-Denis-Benjamin-Viger","3",28,5,54,9
"062-004","62-Denis-Benjamin-Viger","4",35,18,87,11
"062-005","62-Denis-Benjamin-Viger","5",35,23,74,7
"062-006","62-Denis-Benjamin-Viger","6",31,10,76,14
"062-602","62-Denis-Benjamin-Viger","602",96,16,120,20
"062-007","62-Denis-Benjamin-Viger","7",40,17,49,9
"062-008","62-Denis-Benjamin-Viger","8",33,21,89,11
"062-009","62-Denis-Benjamin-Viger","9",26,13,68,5
"062-903","62-Denis-Benjamin-Viger","903",64,15,45,15
"062-904","62-Denis-Benjamin-Viger","904",68,11,63,9
"063-001","63-Jacques-Bizard","1",23,13,50,5
"063-010","63-Jacques-Bizard","10",25,22,42,4
"063-011","63-Jacques-Bizard","11",22,16,72,9
"063-002","63-Jacques-Bizard","2",43,20,43,4
"063-003","63-Jacques-Bizard","3",40,22,50,14
"063-004","63-Jacques-Bizard","4",31,20,60,8
"063-005","63-Jacques-Bizard","5",26,10,28,9
"063-006","63-Jacques-Bizard","6",27,18,34,10
"063-603","63-Jacques-Bizard","603",66,13,74,21
"063-007","63-Jacques-Bizard","7",36,23,56,13
"063-008","63-Jacques-Bizard","8",33,22,67,6
"063-009","63-Jacques-Bizard","9",42,11,43,11
"063-905","63-Jacques-Bizard","905",37,3,25,8
"063-906","63-Jacques-Bizard","906",67,11,46,24
"064-0NA","64-Sainte-Geneviève","001A",60,7,22,5
"064-0NA","64-Sainte-Geneviève","001B",34,8,20,12
"064-002","64-Sainte-Geneviève","2",17,8,34,7
"064-003","64-Sainte-Geneviève","3",20,14,34,6
"064-004","64-Sainte-Geneviève","4",16,12,39,7
"064-005","64-Sainte-Geneviève","5",16,17,28,3
"064-006","64-Sainte-Geneviève","6",13,5,17,6
"064-604","64-Sainte-Geneviève","604",28,7,25,4
"064-007","64-Sainte-Geneviève","7",12,11,29,5
"064-008","64-Sainte-Geneviève","8",23,21,26,5
"064-907","64-Sainte-Geneviève","907",49,2,27,6
"064-908","64-Sainte-Geneviève","908",44,19,25,12
"071-001","71-Tétreaultville","1",28,11,32,17
"071-010","71-Tétreaultville","10",51,18,29,16
"071-011","71-Tétreaultville","11",31,20,23,19
"071-012","71-Tétreaultville","12",43,30,35,13
"071-013","71-Tétreaultville","13",36,46,56,15
"071-014","71-Tétreaultville","14",32,38,46,24
"071-015","71-Tétreaultville","15",27,39,50,9
"071-016","71-Tétreaultville","16",39,30,25,9
"071-017","71-Tétreaultville","17",33,41,61,33
"071-018","71-Tétreaultville","18",28,13,45,9
"071-019","71-Tétreaultville","19",47,29,32,18
"071-002","71-Tétreaultville","2",39,18,27,5
"071-020","71-Tétreaultville","20",38,33,30,17
"071-021","71-Tétreaultville","21",26,29,32,15
"071-022","71-Tétreaultville","22",27,26,36,18
"071-023","71-Tétreaultville","23",35,18,39,21
"071-024","71-Tétreaultville","24",30,15,44,18
"071-025","71-Tétreaultville","25",40,38,27,23
"071-026","71-Tétreaultville","26",29,26,32,19
"071-027","71-Tétreaultville","27",35,13,26,19
"071-028","71-Tétreaultville","28",33,17,32,9
"071-029","71-Tétreaultville","29",37,20,30,3
"071-003","71-Tétreaultville","3",63,28,38,20
"071-030","71-Tétreaultville","30",34,15,23,3
"071-031","71-Tétreaultville","31",27,37,29,6
"071-032","71-Tétreaultville","32",42,25,33,8
"071-033","71-Tétreaultville","33",47,24,42,22
"071-034","71-Tétreaultville","34",38,20,35,13
"071-035","71-Tétreaultville","35",39,26,34,9
"071-036","71-Tétreaultville","36",44,17,26,14
"071-037","71-Tétreaultville","37",24,20,32,16
"071-038","71-Tétreaultville","38",36,23,31,10
"071-039","71-Tétreaultville","39",61,30,56,19
"071-004","71-Tétreaultville","4",45,21,34,16
"071-040","71-Tétreaultville","40",41,18,45,14
"071-041","71-Tétreaultville","41",17,27,26,12
"071-042","71-Tétreaultville","42",19,20,34,11
"071-043","71-Tétreaultville","43",21,13,29,8
"071-044","71-Tétreaultville","44",31,31,36,18
"071-045","71-Tétreaultville","45",32,25,37,11
"071-046","71-Tétreaultville","46",41,23,35,22
"071-047","71-Tétreaultville","47",27,30,31,35
"071-048","71-Tétreaultville","48",39,27,41,18
"071-049","71-Tétreaultville","49",24,28,35,11
"071-005","71-Tétreaultville","5",36,15,32,6
"071-050","71-Tétreaultville","50",26,31,36,12
"071-051","71-Tétreaultville","51",35,27,26,21
"071-052","71-Tétreaultville","52",27,35,38,28
"071-053","71-Tétreaultville","53",36,26,22,11
"071-054","71-Tétreaultville","54",28,27,40,10
"071-055","71-Tétreaultville","55",33,39,40,18
"071-056","71-Tétreaultville","56",30,38,39,21
"071-057","71-Tétreaultville","57",27,20,30,17
"071-058","71-Tétreaultville","58",21,23,36,18
"071-059","71-Tétreaultville","59",35,27,50,20
"071-006","71-Tétreaultville","6",49,30,42,6
"071-060","71-Tétreaultville","60",41,38,44,21
"071-601","71-Tétreaultville","601",164,60,103,83
"071-061","71-Tétreaultville","61",40,47,25,15
"071-062","71-Tétreaultville","62",37,30,42,17
"071-063","71-Tétreaultville","63",34,33,23,28
"071-064","71-Tétreaultville","64",20,23,36,9
"071-065","71-Tétreaultville","65",26,13,15,12
"071-066","71-Tétreaultville","66",24,30,49,8
"071-067","71-Tétreaultville","67",31,39,33,18
"071-068","71-Tétreaultville","68",20,27,16,11
"071-069","71-Tétreaultville","69",40,30,48,25
"071-007","71-Tétreaultville","7",43,18,32,9
"071-070","71-Tétreaultville","70",27,29,39,29
"071-071","71-Tétreaultville","71",23,54,39,32
"071-072","71-Tétreaultville","72",48,21,27,36
"071-073","71-Tétreaultville","73",40,26,19,17
"071-074","71-Tétreaultville","74",37,23,23,14
"071-075","71-Tétreaultville","75",36,34,54,23
"071-076","71-Tétreaultville","76",31,33,38,16
"071-077","71-Tétreaultville","77",48,18,31,16
"071-078","71-Tétreaultville","78",42,26,32,22
"071-079","71-Tétreaultville","79",13,27,35,19
"071-008","71-Tétreaultville","8",41,11,31,14
"071-080","71-Tétreaultville","80",37,38,40,23
"071-081","71-Tétreaultville","81",26,38,55,8
"071-082","71-Tétreaultville","82",18,21,27,9
"071-083","71-Tétreaultville","83",13,12,17,1
"071-084","71-Tétreaultville","84",22,14,32,14
"071-085","71-Tétreaultville","85",24,24,32,5
"071-009","71-Tétreaultville","9",28,28,47,19
"071-901","71-Tétreaultville","901",41,17,18,7
"071-902","71-Tétreaultville","902",51,28,26,15
"071-903","71-Tétreaultville","903",47,25,28,21
"071-904","71-Tétreaultville","904",53,25,31,20
"071-905","71-Tétreaultville","905",53,16,21,9
"071-906","71-Tétreaultville","906",33,19,37,13
"071-907","71-Tétreaultville","907",66,27,17,22
"071-908","71-Tétreaultville","908",35,30,16,12
"071-909","71-Tétreaultville","909",50,13,36,17
"071-910","71-Tétreaultville","910",34,16,16,10
"071-911","71-Tétreaultville","911",39,15,36,12
"071-912","71-Tétreaultville","912",51,25,32,15
"071-913","71-Tétreaultville","913",59,16,25,28
"071-914","71-Tétreaultville","914",51,15,35,8
"071-915","71-Tétreaultville","915",18,3,14,4
"072-0NA","72-Maisonneuve?Longue-Pointe","025A",0,1,0,0
"072-0NA","72-Maisonneuve?Longue-Pointe","025B",12,4,6,4
"072-0NA","72-Maisonneuve?Longue-Pointe","026A",57,22,27,24
"072-0NA","72-Maisonneuve?Longue-Pointe","026B",66,5,32,20
"072-001","72-Maisonneuve?Longue-Pointe","1",32,27,36,27
"072-010","72-Maisonneuve?Longue-Pointe","10",47,48,35,25
"072-011","72-Maisonneuve?Longue-Pointe","11",41,44,45,30
"072-012","72-Maisonneuve?Longue-Pointe","12",38,25,34,16
"072-013","72-Maisonneuve?Longue-Pointe","13",13,10,37,8
"072-014","72-Maisonneuve?Longue-Pointe","14",38,25,33,20
"072-015","72-Maisonneuve?Longue-Pointe","15",30,26,39,23
"072-016","72-Maisonneuve?Longue-Pointe","16",39,52,39,15
"072-017","72-Maisonneuve?Longue-Pointe","17",28,24,27,13
"072-018","72-Maisonneuve?Longue-Pointe","18",21,52,50,11
"072-019","72-Maisonneuve?Longue-Pointe","19",33,48,39,19
"072-002","72-Maisonneuve?Longue-Pointe","2",37,48,39,31
"072-020","72-Maisonneuve?Longue-Pointe","20",25,19,33,13
"072-021","72-Maisonneuve?Longue-Pointe","21",27,34,37,15
"072-022","72-Maisonneuve?Longue-Pointe","22",25,35,37,17
"072-023","72-Maisonneuve?Longue-Pointe","23",22,23,37,13
"072-024","72-Maisonneuve?Longue-Pointe","24",23,15,32,18
"072-027","72-Maisonneuve?Longue-Pointe","27",28,34,35,15
"072-028","72-Maisonneuve?Longue-Pointe","28",28,33,44,39
"072-029","72-Maisonneuve?Longue-Pointe","29",41,47,49,29
"072-003","72-Maisonneuve?Longue-Pointe","3",21,32,35,26
"072-030","72-Maisonneuve?Longue-Pointe","30",32,37,51,23
"072-031","72-Maisonneuve?Longue-Pointe","31",33,22,24,20
"072-032","72-Maisonneuve?Longue-Pointe","32",31,21,25,6
"072-033","72-Maisonneuve?Longue-Pointe","33",34,36,28,8
"072-034","72-Maisonneuve?Longue-Pointe","34",48,21,23,15
"072-035","72-Maisonneuve?Longue-Pointe","35",43,23,22,12
"072-036","72-Maisonneuve?Longue-Pointe","36",31,12,18,4
"072-037","72-Maisonneuve?Longue-Pointe","37",33,35,41,10
"072-038","72-Maisonneuve?Longue-Pointe","38",24,34,31,14
"072-039","72-Maisonneuve?Longue-Pointe","39",27,36,20,24
"072-004","72-Maisonneuve?Longue-Pointe","4",31,32,38,14
"072-040","72-Maisonneuve?Longue-Pointe","40",47,21,35,19
"072-041","72-Maisonneuve?Longue-Pointe","41",38,25,39,12
"072-042","72-Maisonneuve?Longue-Pointe","42",30,34,32,13
"072-043","72-Maisonneuve?Longue-Pointe","43",30,25,49,21
"072-044","72-Maisonneuve?Longue-Pointe","44",19,20,42,7
"072-045","72-Maisonneuve?Longue-Pointe","45",39,22,41,28
"072-046","72-Maisonneuve?Longue-Pointe","46",35,35,39,21
"072-047","72-Maisonneuve?Longue-Pointe","47",32,21,42,12
"072-048","72-Maisonneuve?Longue-Pointe","48",30,15,43,18
"072-049","72-Maisonneuve?Longue-Pointe","49",10,5,8,3
"072-005","72-Maisonneuve?Longue-Pointe","5",21,32,53,29
"072-050","72-Maisonneuve?Longue-Pointe","50",26,22,29,18
"072-051","72-Maisonneuve?Longue-Pointe","51",9,14,16,5
"072-052","72-Maisonneuve?Longue-Pointe","52",21,11,10,2
"072-053","72-Maisonneuve?Longue-Pointe","53",30,32,22,29
"072-054","72-Maisonneuve?Longue-Pointe","54",22,23,30,4
"072-055","72-Maisonneuve?Longue-Pointe","55",36,45,27,13
"072-056","72-Maisonneuve?Longue-Pointe","56",15,54,36,19
"072-057","72-Maisonneuve?Longue-Pointe","57",17,20,25,11
"072-058","72-Maisonneuve?Longue-Pointe","58",17,59,32,19
"072-059","72-Maisonneuve?Longue-Pointe","59",30,24,19,32
"072-006","72-Maisonneuve?Longue-Pointe","6",19,10,30,3
"072-060","72-Maisonneuve?Longue-Pointe","60",18,56,35,25
"072-602","72-Maisonneuve?Longue-Pointe","602",196,143,133,91
"072-061","72-Maisonneuve?Longue-Pointe","61",7,47,40,19
"072-062","72-Maisonneuve?Longue-Pointe","62",10,40,25,15
"072-063","72-Maisonneuve?Longue-Pointe","63",24,37,45,19
"072-064","72-Maisonneuve?Longue-Pointe","64",17,37,25,8
"072-065","72-Maisonneuve?Longue-Pointe","65",19,38,24,27
"072-066","72-Maisonneuve?Longue-Pointe","66",9,47,39,17
"072-067","72-Maisonneuve?Longue-Pointe","67",20,41,22,4
"072-068","72-Maisonneuve?Longue-Pointe","68",17,63,34,12
"072-069","72-Maisonneuve?Longue-Pointe","69",9,26,14,7
"072-007","72-Maisonneuve?Longue-Pointe","7",29,21,38,17
"072-070","72-Maisonneuve?Longue-Pointe","70",18,20,30,3
"072-071","72-Maisonneuve?Longue-Pointe","71",11,56,33,18
"072-072","72-Maisonneuve?Longue-Pointe","72",19,64,39,17
"072-073","72-Maisonneuve?Longue-Pointe","73",13,77,31,16
"072-074","72-Maisonneuve?Longue-Pointe","74",13,55,33,15
"072-075","72-Maisonneuve?Longue-Pointe","75",15,68,28,31
"072-076","72-Maisonneuve?Longue-Pointe","76",19,41,27,7
"072-077","72-Maisonneuve?Longue-Pointe","77",15,44,28,14
"072-078","72-Maisonneuve?Longue-Pointe","78",17,50,31,18
"072-079","72-Maisonneuve?Longue-Pointe","79",12,49,35,16
"072-008","72-Maisonneuve?Longue-Pointe","8",20,32,35,25
"072-080","72-Maisonneuve?Longue-Pointe","80",7,54,31,2
"072-081","72-Maisonneuve?Longue-Pointe","81",23,41,27,12
"072-082","72-Maisonneuve?Longue-Pointe","82",25,53,36,17
"072-083","72-Maisonneuve?Longue-Pointe","83",42,40,47,35
"072-009","72-Maisonneuve?Longue-Pointe","9",20,18,25,11
"072-901","72-Maisonneuve?Longue-Pointe","901",63,40,39,34
"072-902","72-Maisonneuve?Longue-Pointe","902",31,16,29,14
"072-903","72-Maisonneuve?Longue-Pointe","903",40,13,19,20
"072-904","72-Maisonneuve?Longue-Pointe","904",19,7,20,10
"072-905","72-Maisonneuve?Longue-Pointe","905",44,35,28,11
"072-906","72-Maisonneuve?Longue-Pointe","906",15,7,23,10
"072-907","72-Maisonneuve?Longue-Pointe","907",13,3,8,4
"072-908","72-Maisonneuve?Longue-Pointe","908",20,11,16,4
"072-909","72-Maisonneuve?Longue-Pointe","909",22,4,7,8
"072-910","72-Maisonneuve?Longue-Pointe","910",22,28,24,11
"072-911","72-Maisonneuve?Longue-Pointe","911",24,19,23,15
"072-912","72-Maisonneuve?Longue-Pointe","912",22,26,11,10
"072-913","72-Maisonneuve?Longue-Pointe","913",13,51,12,12
"072-914","72-Maisonneuve?Longue-Pointe","914",22,21,13,11
"073-001","73-Hochelaga","1",16,42,26,15
"073-010","73-Hochelaga","10",16,36,39,20
"073-011","73-Hochelaga","11",5,43,31,11
"073-012","73-Hochelaga","12",21,14,19,26
"073-013","73-Hochelaga","13",7,27,24,9
"073-014","73-Hochelaga","14",25,28,29,15
"073-015","73-Hochelaga","15",13,42,38,18
"073-016","73-Hochelaga","16",16,33,25,10
"073-017","73-Hochelaga","17",36,35,28,26
"073-018","73-Hochelaga","18",22,21,34,13
"073-019","73-Hochelaga","19",24,49,21,12
"073-002","73-Hochelaga","2",22,32,45,30
"073-020","73-Hochelaga","20",9,27,32,11
"073-021","73-Hochelaga","21",15,47,34,21
"073-022","73-Hochelaga","22",19,42,21,14
"073-023","73-Hochelaga","23",14,41,33,14
"073-024","73-Hochelaga","24",8,52,32,11
"073-025","73-Hochelaga","25",12,61,32,18
"073-026","73-Hochelaga","26",13,30,32,16
"073-027","73-Hochelaga","27",4,35,27,16
"073-028","73-Hochelaga","28",9,32,30,18
"073-029","73-Hochelaga","29",7,30,21,4
"073-003","73-Hochelaga","3",14,37,38,9
"073-030","73-Hochelaga","30",14,39,26,16
"073-031","73-Hochelaga","31",19,42,22,16
"073-032","73-Hochelaga","32",13,49,29,18
"073-033","73-Hochelaga","33",16,41,25,6
"073-034","73-Hochelaga","34",16,53,21,9
"073-035","73-Hochelaga","35",6,65,46,14
"073-036","73-Hochelaga","36",4,44,12,11
"073-037","73-Hochelaga","37",14,40,17,16
"073-038","73-Hochelaga","38",8,37,38,9
"073-039","73-Hochelaga","39",9,42,20,6
"073-004","73-Hochelaga","4",13,39,15,11
"073-040","73-Hochelaga","40",18,18,24,18
"073-041","73-Hochelaga","41",13,30,19,11
"073-042","73-Hochelaga","42",12,46,21,13
"073-043","73-Hochelaga","43",28,28,21,15
"073-044","73-Hochelaga","44",12,8,16,14
"073-045","73-Hochelaga","45",12,44,31,18
"073-046","73-Hochelaga","46",10,54,38,17
"073-047","73-Hochelaga","47",6,50,39,14
"073-048","73-Hochelaga","48",7,45,24,10
"073-049","73-Hochelaga","49",12,55,37,18
"073-005","73-Hochelaga","5",11,33,32,20
"073-050","73-Hochelaga","50",9,58,33,17
"073-051","73-Hochelaga","51",19,28,21,16
"073-052","73-Hochelaga","52",16,42,33,17
"073-053","73-Hochelaga","53",11,55,27,11
"073-054","73-Hochelaga","54",18,40,21,12
"073-055","73-Hochelaga","55",10,60,37,18
"073-056","73-Hochelaga","56",20,51,36,16
"073-057","73-Hochelaga","57",9,68,25,21
"073-058","73-Hochelaga","58",19,40,21,14
"073-059","73-Hochelaga","59",11,26,22,8
"073-006","73-Hochelaga","6",9,41,26,12
"073-060","73-Hochelaga","60",20,31,25,22
"073-603","73-Hochelaga","603",136,165,166,93
"073-061","73-Hochelaga","61",14,21,15,6
"073-062","73-Hochelaga","62",9,36,31,12
"073-063","73-Hochelaga","63",18,38,30,19
"073-064","73-Hochelaga","64",20,41,21,13
"073-065","73-Hochelaga","65",21,61,25,26
"073-066","73-Hochelaga","66",17,35,24,9
"073-067","73-Hochelaga","67",14,42,26,11
"073-068","73-Hochelaga","68",13,66,24,14
"073-069","73-Hochelaga","69",25,65,37,18
"073-007","73-Hochelaga","7",22,51,41,15
"073-070","73-Hochelaga","70",11,47,38,17
"073-071","73-Hochelaga","71",19,35,26,7
"073-072","73-Hochelaga","72",14,38,34,34
"073-073","73-Hochelaga","73",15,31,26,11
"073-074","73-Hochelaga","74",28,39,28,2
"073-075","73-Hochelaga","75",13,43,23,12
"073-076","73-Hochelaga","76",10,34,21,11
"073-077","73-Hochelaga","77",33,32,31,33
"073-078","73-Hochelaga","78",13,28,29,11
"073-079","73-Hochelaga","79",15,20,39,17
"073-008","73-Hochelaga","8",16,85,39,16
"073-009","73-Hochelaga","9",26,46,33,20
"073-901","73-Hochelaga","901",30,31,35,23
"073-902","73-Hochelaga","902",20,32,35,23
"073-903","73-Hochelaga","903",14,17,24,19
"073-904","73-Hochelaga","904",20,25,23,9
"073-905","73-Hochelaga","905",14,23,16,16
"073-906","73-Hochelaga","906",21,24,18,12
"073-907","73-Hochelaga","907",12,18,12,8
"073-908","73-Hochelaga","908",9,11,5,4
"073-909","73-Hochelaga","909",30,28,16,16
"073-910","73-Hochelaga","910",11,19,19,10
"073-911","73-Hochelaga","911",16,24,19,11
"073-912","73-Hochelaga","912",17,22,21,10
"073-913","73-Hochelaga","913",16,21,22,8
"073-914","73-Hochelaga","914",3,7,12,5
"074-0NA","74-Louis-Riel","052A",10,5,7,4
"074-0NA","74-Louis-Riel","052B",27,18,15,9
"074-001","74-Louis-Riel","1",38,11,22,7
"074-010","74-Louis-Riel","10",43,4,15,10
"074-011","74-Louis-Riel","11",29,12,16,12
"074-012","74-Louis-Riel","12",28,12,13,9
"074-013","74-Louis-Riel","13",48,17,17,10
"074-014","74-Louis-Riel","14",34,16,11,15
"074-015","74-Louis-Riel","15",26,15,17,4
"074-016","74-Louis-Riel","16",45,45,39,27
"074-017","74-Louis-Riel","17",55,42,47,28
"074-018","74-Louis-Riel","18",35,47,39,32
"074-019","74-Louis-Riel","19",45,32,23,14
"074-002","74-Louis-Riel","2",37,14,15,11
"074-020","74-Louis-Riel","20",29,20,33,20
"074-021","74-Louis-Riel","21",21,16,31,22
"074-022","74-Louis-Riel","22",36,30,29,25
"074-023","74-Louis-Riel","23",39,5,33,9
"074-024","74-Louis-Riel","24",33,15,15,11
"074-025","74-Louis-Riel","25",42,28,26,19
"074-026","74-Louis-Riel","26",47,15,27,18
"074-027","74-Louis-Riel","27",44,41,27,22
"074-028","74-Louis-Riel","28",55,38,33,20
"074-029","74-Louis-Riel","29",54,21,26,23
"074-003","74-Louis-Riel","3",50,12,18,14
"074-030","74-Louis-Riel","30",41,25,23,18
"074-031","74-Louis-Riel","31",17,14,19,5
"074-032","74-Louis-Riel","32",24,21,29,21
"074-033","74-Louis-Riel","33",29,30,35,17
"074-034","74-Louis-Riel","34",17,22,22,11
"074-035","74-Louis-Riel","35",38,48,31,17
"074-036","74-Louis-Riel","36",44,36,44,14
"074-037","74-Louis-Riel","37",36,52,40,37
"074-038","74-Louis-Riel","38",38,50,39,20
"074-039","74-Louis-Riel","39",41,31,34,26
"074-004","74-Louis-Riel","4",33,13,24,3
"074-040","74-Louis-Riel","40",30,34,35,34
"074-041","74-Louis-Riel","41",32,25,35,19
"074-042","74-Louis-Riel","42",23,19,36,7
"074-043","74-Louis-Riel","43",25,18,24,13
"074-044","74-Louis-Riel","44",33,17,21,9
"074-045","74-Louis-Riel","45",28,18,21,11
"074-046","74-Louis-Riel","46",24,21,17,12
"074-047","74-Louis-Riel","47",28,11,20,6
"074-048","74-Louis-Riel","48",21,21,21,18
"074-049","74-Louis-Riel","49",47,14,18,9
"074-005","74-Louis-Riel","5",30,13,22,7
"074-050","74-Louis-Riel","50",21,25,16,13
"074-051","74-Louis-Riel","51",27,26,7,6
"074-053","74-Louis-Riel","53",40,16,24,18
"074-054","74-Louis-Riel","54",33,35,34,21
"074-055","74-Louis-Riel","55",40,59,37,20
"074-056","74-Louis-Riel","56",29,32,23,19
"074-057","74-Louis-Riel","57",39,31,33,20
"074-058","74-Louis-Riel","58",23,35,36,25
"074-059","74-Louis-Riel","59",46,36,40,18
"074-006","74-Louis-Riel","6",30,12,22,6
"074-060","74-Louis-Riel","60",29,49,30,20
"074-604","74-Louis-Riel","604",359,99,164,130
"074-061","74-Louis-Riel","61",49,42,39,43
"074-062","74-Louis-Riel","62",40,50,40,23
"074-063","74-Louis-Riel","63",24,35,20,20
"074-064","74-Louis-Riel","64",41,27,37,26
"074-065","74-Louis-Riel","65",24,41,39,21
"074-066","74-Louis-Riel","66",32,44,30,24
"074-067","74-Louis-Riel","67",28,51,40,24
"074-068","74-Louis-Riel","68",22,25,25,27
"074-069","74-Louis-Riel","69",36,14,33,32
"074-007","74-Louis-Riel","7",38,15,20,9
"074-070","74-Louis-Riel","70",29,20,26,14
"074-071","74-Louis-Riel","71",100,35,41,51
"074-072","74-Louis-Riel","72",88,23,22,36
"074-008","74-Louis-Riel","8",51,15,14,14
"074-009","74-Louis-Riel","9",50,9,26,5
"074-901","74-Louis-Riel","901",20,4,9,5
"074-902","74-Louis-Riel","902",37,8,16,9
"074-903","74-Louis-Riel","903",49,15,18,5
"074-904","74-Louis-Riel","904",40,13,13,12
"074-905","74-Louis-Riel","905",47,8,29,22
"074-906","74-Louis-Riel","906",49,26,10,12
"074-907","74-Louis-Riel","907",61,27,32,22
"074-908","74-Louis-Riel","908",37,22,28,14
"074-909","74-Louis-Riel","909",54,14,19,10
"074-910","74-Louis-Riel","910",45,20,20,7
"074-911","74-Louis-Riel","911",44,18,11,15
"074-912","74-Louis-Riel","912",29,18,11,10
"081-001","81-Marie-Clarac","1",41,9,17,11
"081-010","81-Marie-Clarac","10",71,7,5,1
"081-011","81-Marie-Clarac","11",45,14,8,7
"081-012","81-Marie-Clarac","12",60,14,13,5
"081-013","81-Marie-Clarac","13",62,9,15,4
